paperId,url,title,abstract,year,authors
6e80e4b2f2a09bdbc20c63af5d85e6fc333746a0,https://www.semanticscholar.org/paper/6e80e4b2f2a09bdbc20c63af5d85e6fc333746a0,Causability and explainability of artificial intelligence in medicine,"Explainable artificial intelligence (AI) is attracting much interest in medicine. Technically, the problem of explainability is as old as AI itself and classic AI represented comprehensible retraceable approaches. However, their weakness was in dealing with uncertainties of the real world. Through the introduction of probabilistic learning, applications became increasingly successful, but increasingly opaque. Explainable AI deals with the implementation of transparency and traceability of statistical black‐box machine learning methods, particularly deep learning (DL). We argue that there is a need to go beyond explainable AI. To reach a level of explainable medicine we need causability. In the same way that usability encompasses measurements for the quality of use, causability encompasses measurements for the quality of explanations. In this article, we provide some necessary definitions to discriminate between explainability and causability as well as a use‐case of DL interpretation and of human explanation in histopathology. The main contribution of this article is the notion of causability, which is differentiated from explainability in that causability is a property of a person, while explainability is a property of a system",2019.0,"Andreas Holzinger, G. Langs, H. Denk, K. Zatloukal, Heimo Müller"
4e48fe66f895c070aee0e023602cea9975575a05,https://www.semanticscholar.org/paper/4e48fe66f895c070aee0e023602cea9975575a05,Artificial intelligence in oncology,"Artificial intelligence (AI) has contributed substantially to the resolution of a variety of biomedical problems, including cancer, over the past decade. Deep learning, a subfield of AI that is highly flexible and supports automatic feature extraction, is increasingly being applied in various areas of both basic and clinical cancer research. In this review, we describe numerous recent examples of the application of AI in oncology, including cases in which deep learning has efficiently solved problems that were previously thought to be unsolvable, and we address obstacles that must be overcome before such application can become more widespread. We also highlight resources and datasets that can help harness the power of AI for cancer research. The development of innovative approaches to and applications of AI will yield important insights in oncology in the coming decade.",2020.0,"Hideyuki Shimizu, K. Nakayama"
da64e0b776f61c4b59be22f3fe9766d0b42d2475,https://www.semanticscholar.org/paper/da64e0b776f61c4b59be22f3fe9766d0b42d2475,Artificial Intelligence & Accounting Artificial Intelligence & Accounting,"Over the years, the accounting profession has evolved greatly since its creation thousands of years prior. Arguably the most monumental reason for the amount of change and growth the industry has experienced is due to various technological advancements seen over the past few decades. The question posed in this paper relates to the analyzation of whether or not artificial intelligence is beneficial for the accounting industry or not. In this paper, I will present the potential negative and positive benefits associated with technology in general. I will also introduce the field of accounting and describe the diversity of positions offered within accounting and the evolution of the industry itself. Furthermore, I will relate the two topics of technology and accounting together and demonstrate how they are interrelated and have transformed into a coexistent state. Additionally, we will take a look at what the accounting industry is like in today(cid:182)s present age with the technology available to the industry and what this means for the profession moving forward. Finally, we will answer the question of whether or not this technological growth is vital or fatal for the profession of accounting.",2022.0,R. J. Kline
028d026be997ebf1f1c762407d216ff35a81ca73,https://www.semanticscholar.org/paper/028d026be997ebf1f1c762407d216ff35a81ca73,Resistance To Medical Artificial Intelligence,"
 Artificial intelligence (AI) is revolutionizing healthcare, but little is known about consumer receptivity to AI in medicine. Consumers are reluctant to utilize healthcare provided by AI in real and hypothetical choices, separate and joint evaluations. Consumers are less likely to utilize healthcare (study 1), exhibit lower reservation prices for healthcare (study 2), are less sensitive to differences in provider performance (studies 3A–3C), and derive negative utility if a provider is automated rather than human (study 4). Uniqueness neglect, a concern that AI providers are less able than human providers to account for consumers’ unique characteristics and circumstances, drives consumer resistance to medical AI. Indeed, resistance to medical AI is stronger for consumers who perceive themselves to be more unique (study 5). Uniqueness neglect mediates resistance to medical AI (study 6), and is eliminated when AI provides care (a) that is framed as personalized (study 7), (b) to consumers other than the self (study 8), or (c) that only supports, rather than replaces, a decision made by a human healthcare provider (study 9). These findings make contributions to the psychology of automation and medical decision making, and suggest interventions to increase consumer acceptance of AI in medicine.",2019.0,"Chiara Longoni, Andrea Bonezzi, Carey K. Morewedge"
2f858284b3f3e05155cf33c0badc37f3ac90ca85,https://www.semanticscholar.org/paper/2f858284b3f3e05155cf33c0badc37f3ac90ca85,"A Review of Further Directions for Artificial Intelligence, Machine Learning, and Deep Learning in Smart Logistics","Industry 4.0 concepts and technologies ensure the ongoing development of micro- and macro-economic entities by focusing on the principles of interconnectivity, digitalization, and automation. In this context, artificial intelligence is seen as one of the major enablers for Smart Logistics and Smart Production initiatives. This paper systematically analyzes the scientific literature on artificial intelligence, machine learning, and deep learning in the context of Smart Logistics management in industrial enterprises. Furthermore, based on the results of the systematic literature review, the authors present a conceptual framework, which provides fruitful implications based on recent research findings and insights to be used for directing and starting future research initiatives in the field of artificial intelligence (AI), machine learning (ML), and deep learning (DL) in Smart Logistics.",2020.0,"M. Woschank, E. Rauch, Helmut E. Zsifkovits"
82870bc488b57cdf5ea62877109a7278af2926b3,https://www.semanticscholar.org/paper/82870bc488b57cdf5ea62877109a7278af2926b3,Big Data and Artificial Intelligence Modeling for Drug Discovery.,"Due to the massive data sets available for drug candidates, modern drug discovery has advanced to the big data era. Central to this shift is the development of artificial intelligence approaches to implementing innovative modeling based on the dynamic, heterogeneous, and large nature of drug data sets. As a result, recently developed artificial intelligence approaches such as deep learning and relevant modeling studies provide new solutions to efficacy and safety evaluations of drug candidates based on big data modeling and analysis. The resulting models provided deep insights into the continuum from chemical structure to in vitro, in vivo, and clinical outcomes. The relevant novel data mining, curation, and management techniques provided critical support to recent modeling studies. In summary, the new advancement of artificial intelligence in the big data era has paved the road to future rational drug development and optimization, which will have a significant impact on drug discovery procedures and, eventually, public health. Expected final online publication date for the Annual Review of Psychology, Volume 71 is January 4, 2020. Please see http://www.annualreviews.org/page/journal/pubdates for revised estimates.",2020.0,Hao Zhu
632db2f25b13638609c8e8d1aa313bc7bbdf366d,https://www.semanticscholar.org/paper/632db2f25b13638609c8e8d1aa313bc7bbdf366d,Design of online intelligent English teaching platform based on artificial intelligence techniques,"Artificial intelligence education (AIEd) is defined in the field of education as the utilization of artificial intelligence. There are currently many AIEd‐driven applications in schools and universities. This paper applies an artificial intelligence module combined with the knowledge recommendation to the system and develops an online English teaching system in comparison with the common teaching auxiliary system. The method of English teaching is useful in investigating the potential internal connections between evaluation outcomes and various factors. This article develops deep learning‐assisted online intelligent English teaching system that utilizes to create a modern tool platform to help students improve their English language teaching efficiency in line with their mastery of knowledge and personality. The decision tree algorithm and neural networks have been used and to generate an English teaching assessment implementation model based on decision tree technologies. It provides valuable data from extensive information, summarizes rules and data, and helps teachers to improve their education and the English scores of students. This system reflects the thinking of the artificial intelligence expert system. Test application demonstrates that the system can help students improve their learning efficiency and will make learning content more relevant. Besides, the system provides an example model with similar methods and has a referential definition.",2020.0,"Zhuomin Sun, M. Anbarasan, D. P. Kumar, Praveen Kumar"
8d2650784b6491fd2b9e73bb212aae229cea01ea,https://www.semanticscholar.org/paper/8d2650784b6491fd2b9e73bb212aae229cea01ea,"Artificial Intelligence and Machine Learning Applications in Smart Production: Progress, Trends, and Directions","Adaptation and innovation are extremely important to the manufacturing industry. This development should lead to sustainable manufacturing using new technologies. To promote sustainability, smart production requires global perspectives of smart production application technology. In this regard, thanks to intensive research efforts in the field of artificial intelligence (AI), a number of AI-based techniques, such as machine learning, have already been established in the industry to achieve sustainable manufacturing. Thus, the aim of the present research was to analyze, systematically, the scientific literature relating to the application of artificial intelligence and machine learning (ML) in industry. In fact, with the introduction of the Industry 4.0, artificial intelligence and machine learning are considered the driving force of smart factory revolution. The purpose of this review was to classify the literature, including publication year, authors, scientific sector, country, institution, and keywords. The analysis was done using the Web of Science and SCOPUS database. Furthermore, UCINET and NVivo 12 software were used to complete them. A literature review on ML and AI empirical studies published in the last century was carried out to highlight the evolution of the topic before and after Industry 4.0 introduction, from 1999 to now. Eighty-two articles were reviewed and classified. A first interesting result is the greater number of works published by the USA and the increasing interest after the birth of Industry 4.0.",2020.0,"R. Cioffi, Marta Travaglioni, G. Piscitelli, A. Petrillo, F. De Felice"
d1615484d8af03aef212b2764bca93d70ac9707c,https://www.semanticscholar.org/paper/d1615484d8af03aef212b2764bca93d70ac9707c,Four Principles of Explainable Artificial Intelligence,"We introduce four principles for explainable artiﬁcial intelligence (AI) that comprise fundamental properties for explainable AI systems. We propose that explainable AI systems deliver accompanying evidence or reasons for outcomes and processes; provide explanations that are understandable to individual users; provide explanations that correctly reﬂect the system’s process for generating the output; and that a system only operates under conditions for which it was designed and when it reaches sufﬁcient conﬁdence in its output. We have termed these four principles as explanation, meaningful, explanation accuracy, and knowledge limits, respectively. Through signiﬁcant stakeholder engagement, these four principles were developed to encompass the multidisciplinary nature of explainable AI, including the ﬁelds of computer science, engineering, and psychology. Because one-size-ﬁts-all explanations do not exist, different users will require different types of explanations. We present ﬁve categories of explanation and summarize theories of explainable AI. We give an overview of the algorithms in the ﬁeld that cover the major classes of explainable algorithms. As a baseline comparison, we assess how well explanations provided by people follow our four principles. This assessment provides insights to the challenges of designing explainable AI systems.",2020.0,"P. Phillips, Carina A. Hahn, Peter C. Fontana, David A. Broniatowski, Mark A. Przybocki"
2d18bb251f056b24f95eed242d5cd4b50c055f4f,https://www.semanticscholar.org/paper/2d18bb251f056b24f95eed242d5cd4b50c055f4f,Urban Artificial Intelligence: From Automation to Autonomy in the Smart City,"Technological innovation is constantly reshaping the materiality and mechanics of smart-city initiatives. Recently, innovation in artificial intelligence (AI) in the shape of self-driving cars, robots and city brains, has been pushing the so-called smart city to morph into an autonomous urban creature which is largely unknown. In this emerging strand of smart urbanism, artificially intelligent entities are taking the management of urban services as well as urban governance out of the hands of humans, operating the city in an autonomous manner. This paper explores, in theory and practice, how the development of AI intersects with the development of the city. The contribution of the paper is threefold. First, the paper advances a theoretical framework to understand AI specifically in urban contexts. It develops the concept of urban artificial intelligence, capturing the main manifestations of AI in cities. Second, the paper examines the case of Masdar City, an Emirati urban experiment, to show how the genesis of urban artificial intelligences is part of a long-standing process of technological development and a politico-economic agenda which together are enabling the transition from automation to autonomy. Third, it proposes a research agenda to investigate what the paper terms the autonomous city.",2020.0,Federico Cugurullo
80c5d486c73bc43fcbbfcfbbb1971c1a72a8f27b,https://www.semanticscholar.org/paper/80c5d486c73bc43fcbbfcfbbb1971c1a72a8f27b,Artificial Intelligence in Human Resources Management: Challenges and a Path Forward,"There is a substantial gap between the promise and reality of artificial intelligence in human resource (HR) management. This article identifies four challenges in using data science techniques for HR tasks: complexity of HR phenomena, constraints imposed by small data sets, accountability questions associated with fairness and other ethical and legal constraints, and possible adverse employee reactions to management decisions via data-based algorithms. It then proposes practical responses to these challenges based on three overlapping principles—causal reasoning, randomization and experiments, and employee contribution—that would be both economically efficient and socially appropriate for using data science in the management of employees.",2019.0,"Prasanna Tambe, P. Cappelli, V. Yakubovich"
c97f7d8cc3f8473779c9d65173cc1d4baa79344a,https://www.semanticscholar.org/paper/c97f7d8cc3f8473779c9d65173cc1d4baa79344a,Role of artificial intelligence in operations environment: a review and bibliometric analysis,"Purpose“Technological intelligence” is the capacity to appreciate and adapt technological advancements, and “artificial intelligence” is the key to achieve persuasive operational transformations in majority of contemporary organizational set-ups. Implicitly, artificial intelligence (the philosophies of machines to think, behave and perform either same or similar to humans) has knocked the doors of business organizations as an imperative activity. Artificial intelligence, as a discipline, initiated by scientist John McCarthy and formally publicized at Dartmouth Conference in 1956, now occupies a central stage for many organizations. Implementation of artificial intelligence provides competitive edge to an organization with a definite augmentation in its social and corporate status. Mere application of a concept will not furnish real output until and unless its performance is reviewed systematically. Technological changes are dynamic and advancing at a rapid rate. Subsequently, it becomes highly crucial to understand that where have the people reached with respect to artificial intelligence research. The present article aims to review significant work by eminent researchers towards artificial intelligence in the form of top contributing universities, authors, keywords, funding sources, journals and citation statistics.Design/methodology/approachAs rightly remarked by past researchers that reviewing is learning from experience, research team has reviewed (by applying systematic literature review through bibliometric analysis) the concept of artificial intelligence in this article. A sum of 1,854 articles extracted from Scopus database for the year 2018–2019 (31st of May) with selected keywords (artificial intelligence, genetic algorithms, agent-based systems, expert systems, big data analytics and operations management) along with certain filters (subject–business, management and accounting; language-English; document–article, article in press, review articles and source-journals).FindingsResults obtained from cluster analysis focus on predominant themes for present as well as future researchers in the area of artificial intelligence. Emerged clusters include Cluster 1: Artificial Intelligence and Optimization; Cluster 2: Industrial Engineering/Research and Automation; Cluster 3: Operational Performance and Machine Learning; Cluster 4: Sustainable Supply Chains and Sustainable Development; Cluster 5: Technology Adoption and Green Supply Chain Management and Cluster 6: Internet of Things and Reverse Logistics.Originality/valueThe result of review of selected studies is in itself a unique contribution and a food for thought for operations managers and policy makers.",2020.0,"Pavitra Dhamija, Surajit Bag"
19ca6924d782ac57216d254dcc31861cb0b0a89a,https://www.semanticscholar.org/paper/19ca6924d782ac57216d254dcc31861cb0b0a89a,Health Care Employees’ Perceptions of the Use of Artificial Intelligence Applications: Survey Study,"Background The advancement of health care information technology and the emergence of artificial intelligence has yielded tools to improve the quality of various health care processes. Few studies have investigated employee perceptions of artificial intelligence implementation in Saudi Arabia and the Arabian world. In addition, limited studies investigated the effect of employee knowledge and job title on the perception of artificial intelligence implementation in the workplace. Objective The aim of this study was to explore health care employee perceptions and attitudes toward the implementation of artificial intelligence technologies in health care institutions in Saudi Arabia. Methods An online questionnaire was published, and responses were collected from 250 employees, including doctors, nurses, and technicians at 4 of the largest hospitals in Riyadh, Saudi Arabia. Results The results of this study showed that 3.11 of 4 respondents feared artificial intelligence would replace employees and had a general lack of knowledge regarding artificial intelligence. In addition, most respondents were unaware of the advantages and most common challenges to artificial intelligence applications in the health sector, indicating a need for training. The results also showed that technicians were the most frequently impacted by artificial intelligence applications due to the nature of their jobs, which do not require much direct human interaction. Conclusions The Saudi health care sector presents an advantageous market potential that should be attractive to researchers and developers of artificial intelligence solutions.",2020.0,"R. Abdullah, Bahjat Fakieh"
e8f834463b7540a3db591a19c1025f89d1a1be1d,https://www.semanticscholar.org/paper/e8f834463b7540a3db591a19c1025f89d1a1be1d,Deep Medicine: How Artificial Intelligence Can Make Healthcare Human Again,"As Rob Atkinson writse in a book review for the New York Journal of Books, anyone who has experience with the U.S. healthcare system will find a lot to agree with in Dr. Eric Topol’s ""Deep Medicine"". Topol, a cardiologist, medical researcher, and author, argues that medicine as it is practiced today is “shallow” rather than deep, and that accounts for many of its problems. By deep, Topol is referring to more meaningful encounters between clinician and patient, rather than a quick visit with a doctor. To get to a world of “deep medicine,” Topol argues that artificial intelligence (AI) will play a key role.",2019.0,R. Atkinson
7a19f30e02c34c4eb7b197d3bcd4fbcb8a4e1602,https://www.semanticscholar.org/paper/7a19f30e02c34c4eb7b197d3bcd4fbcb8a4e1602,Transparency and trust in artificial intelligence systems,"ABSTRACT Assistive technology featuring artificial intelligence (AI) to support human decision-making has become ubiquitous. Assistive AI achieves accuracy comparable to or even surpassing that of human experts. However, often the adoption of assistive AI systems is limited by a lack of trust of humans into an AI’s prediction. This is why the AI research community has been focusing on rendering AI decisions more transparent by providing explanations of an AIs decision. To what extent these explanations really help to foster trust into an AI system remains an open question. In this paper, we report the results of a behavioural experiment in which subjects were able to draw on the support of an ML-based decision support tool for text classification. We experimentally varied the information subjects received and show that transparency can actually have a negative impact on trust. We discuss implications for decision makers employing assistive AI technology.",2020.0,"Philipp Schmidt, F. Biessmann, Timm Teubner"
2eaa830db7e6a98f1eb84df9be313debc8332ea8,https://www.semanticscholar.org/paper/2eaa830db7e6a98f1eb84df9be313debc8332ea8,State-of-the-Art Artificial Intelligence Techniques for Distributed Smart Grids: A Review,"The power system worldwide is going through a revolutionary transformation due to the integration with various distributed components, including advanced metering infrastructure, communication infrastructure, distributed energy resources, and electric vehicles, to improve the reliability, energy efficiency, management, and security of the future power system. These components are becoming more tightly integrated with IoT. They are expected to generate a vast amount of data to support various applications in the smart grid, such as distributed energy management, generation forecasting, grid health monitoring, fault detection, home energy management, etc. With these new components and information, artificial intelligence techniques can be applied to automate and further improve the performance of the smart grid. In this paper, we provide a comprehensive review of the state-of-the-art artificial intelligence techniques to support various applications in a distributed smart grid. In particular, we discuss how artificial techniques are applied to support the integration of renewable energy resources, the integration of energy storage systems, demand response, management of the grid and home energy, and security. As the smart grid involves various actors, such as energy produces, markets, and consumers, we also discuss how artificial intelligence and market liberalization can potentially help to increase the overall social welfare of the grid. Finally, we provide further research challenges for large-scale integration and orchestration of automated distributed devices to realize a truly smart grid.",2020.0,"S. Ali, B. Choi"
5e307e074f5a54185834aaf83c5fb4a9bac6f7e6,https://www.semanticscholar.org/paper/5e307e074f5a54185834aaf83c5fb4a9bac6f7e6,Artificial intelligence and communication: A Human–Machine Communication research agenda,"Artificial intelligence (AI) and people’s interactions with it—through virtual agents, socialbots, and language-generation software—do not fit neatly into paradigms of communication theory that have long focused on human–human communication. To address this disconnect between communication theory and emerging technology, this article provides a starting point for articulating the differences between communicative AI and previous technologies and introduces a theoretical basis for navigating these conditions in the form of scholarship within human–machine communication (HMC). Drawing on an HMC framework, we outline a research agenda built around three key aspects of communicative AI technologies: (1) the functional dimensions through which people make sense of these devices and applications as communicators, (2) the relational dynamics through which people associate with these technologies and, in turn, relate to themselves and others, and (3) the metaphysical implications called up by blurring ontological boundaries surrounding what constitutes human, machine, and communication.",2019.0,"Andrea L. Guzman, S. Lewis"
40fb2468c3a77c68fe703a6e614f4ad25bd4e3dd,https://www.semanticscholar.org/paper/40fb2468c3a77c68fe703a6e614f4ad25bd4e3dd,Edge Intelligence: The Confluence of Edge Computing and Artificial Intelligence,"Along with the rapid developments in communication technologies and the surge in the use of mobile devices, a brand-new computation paradigm, edge computing, is surging in popularity. Meanwhile, the artificial intelligence (AI) applications are thriving with the breakthroughs in deep learning and the many improvements in hardware architectures. Billions of data bytes, generated at the network edge, put massive demands on data processing and structural optimization. Thus, there exists a strong demand to integrate edge computing and AI, which gives birth to edge intelligence. In this article, we divide edge intelligence into AI for edge (intelligence-enabled edge computing) and AI on edge (artificial intelligence on edge). The former focuses on providing more optimal solutions to key problems in edge computing with the help of popular and effective AI technologies while the latter studies how to carry out the entire process of building AI models, i.e., model training and inference, on the edge. This article provides insights into this new interdisciplinary field from a broader perspective. It discusses the core concepts and the research roadmap, which should provide the necessary background for potential future research initiatives in edge intelligence.",2019.0,"Shuiguang Deng, Hailiang Zhao, Jianwei Yin, S. Dustdar, Albert Y. Zomaya"
6e23ae3969078ecd6e59260a895c96c360b4921a,https://www.semanticscholar.org/paper/6e23ae3969078ecd6e59260a895c96c360b4921a,"Artificial intelligence, bias and clinical safety","In medicine, artificial intelligence (AI) research is becoming increasingly focused on applying machine learning (ML) techniques to complex problems, and so allowing computers to make predictions from large amounts of patient data, by learning their own associations.1 Estimates of the impact of AI on the wider economy globally vary wildly, with a recent report suggesting a 14% effect on global gross domestic product by 2030, half of which coming from productivity improvements.2 These predictions create political appetite for the rapid development of the AI industry,3 and healthcare is a priority area where this technology has yet to be exploited.2 3 The digital health revolution described by Duggal et al 4 is already in full swing with the potential to ‘disrupt’ healthcare. Health AI research has demonstrated some impressive results,5–10 but its clinical value has not yet been realised, hindered partly by a lack of a clear understanding of how to quantify benefit or ensure patient safety, and increasing concerns about the ethical and medico-legal impact.11 

This analysis is written with the dual aim of helping clinical safety professionals to critically appraise current medical AI research from a quality and safety perspective, and supporting research and development in AI by highlighting some of the clinical safety questions that must be considered if medical application of these exciting technologies is to be successful.

Clinical decision support systems (DSS) are in widespread use in medicine and have had most impact providing guidance on the safe prescription of medicines,12 guideline adherence, simple risk screening13 or prognostic scoring.14 These systems use predefined rules, which have predictable behaviour and are usually shown to reduce clinical error,12 although sometimes inadvertently introduce safety issues themselves.15 16 Rules-based systems have also been developed to address diagnostic uncertainty17–19 …",2019.0,"R. Challen, J. Denny, M. Pitt, Luke Gompels, Tom Edwards, K. Tsaneva-Atanasova"
efcfb79f4cd92db09dbb21e9e8cd25dbcccd5460,https://www.semanticscholar.org/paper/efcfb79f4cd92db09dbb21e9e8cd25dbcccd5460,Overview of artificial intelligence in medicine,"Background: Artificial intelligence (AI) is the term used to describe the use of computers and technology to simulate intelligent behavior and critical thinking comparable to a human being. John McCarthy first described the term AI in 1956 as the science and engineering of making intelligent machines. Objective: This descriptive article gives a broad overview of AI in medicine, dealing with the terms and concepts as well as the current and future applications of AI. It aims to develop knowledge and familiarity of AI among primary care physicians. Materials and Methods: PubMed and Google searches were performed using the key words 'artificial intelligence'. Further references were obtained by cross-referencing the key articles. Results: Recent advances in AI technology and its current applications in the field of medicine have been discussed in detail. Conclusions: AI promises to change the practice of medicine in hitherto unknown ways, but many of its practical applications are still in their infancy and need to be explored and developed better. Medical professionals also need to understand and acclimatize themselves with these advances for better healthcare delivery to the masses.",2019.0,"Amisha, Paras Malik, Monika Pathania, V. Rathaur"
77f6a75bba74f36699edceb0edb107dcfb1aaaa1,https://www.semanticscholar.org/paper/77f6a75bba74f36699edceb0edb107dcfb1aaaa1,Artificial Intelligence and Human Trust in Healthcare: Focus on Clinicians,"Artificial intelligence (AI) can transform health care practices with its increasing ability to translate the uncertainty and complexity in data into actionable—though imperfect—clinical decisions or suggestions. In the evolving relationship between humans and AI, trust is the one mechanism that shapes clinicians’ use and adoption of AI. Trust is a psychological mechanism to deal with the uncertainty between what is known and unknown. Several research studies have highlighted the need for improving AI-based systems and enhancing their capabilities to help clinicians. However, assessing the magnitude and impact of human trust on AI technology demands substantial attention. Will a clinician trust an AI-based system? What are the factors that influence human trust in AI? Can trust in AI be optimized to improve decision-making processes? In this paper, we focus on clinicians as the primary users of AI systems in health care and present factors shaping trust between clinicians and AI. We highlight critical challenges related to trust that should be considered during the development of any AI system for clinical use.",2019.0,"Onur Asan, A. E. Bayrak, Avishek Choudhury"
16a7b6234e070025a3b6a1e07bd9794d4cdbc2f2,https://www.semanticscholar.org/paper/16a7b6234e070025a3b6a1e07bd9794d4cdbc2f2,Toward understanding the impact of artificial intelligence on labor,"Rapid advances in artificial intelligence (AI) and automation technologies have the potential to significantly disrupt labor markets. While AI and automation can augment the productivity of some workers, they can replace the work done by others and will likely transform almost all occupations at least to some degree. Rising automation is happening in a period of growing economic inequality, raising fears of mass technological unemployment and a renewed call for policy efforts to address the consequences of technological change. In this paper we discuss the barriers that inhibit scientists from measuring the effects of AI and automation on the future of work. These barriers include the lack of high-quality data about the nature of work (e.g., the dynamic requirements of occupations), lack of empirically informed models of key microlevel processes (e.g., skill substitution and human–machine complementarity), and insufficient understanding of how cognitive technologies interact with broader economic dynamics and institutional mechanisms (e.g., urban migration and international trade policy). Overcoming these barriers requires improvements in the longitudinal and spatial resolution of data, as well as refinements to data on workplace skills. These improvements will enable multidisciplinary research to quantitatively monitor and predict the complex evolution of work in tandem with technological progress. Finally, given the fundamental uncertainty in predicting technological change, we recommend developing a decision framework that focuses on resilience to unexpected scenarios in addition to general equilibrium behavior.",2019.0,"M. Frank, David Autor, James E. Bessen, Erik Brynjolfsson, M. Cebrián, D. Deming, M. Feldman, Matthew Groh, J. Lobo, E. Moro, Dashun Wang, Hyejin Youn, Iyad Rahwan"
205383e5929027989c01f33652b1ed6f344fe993,https://www.semanticscholar.org/paper/205383e5929027989c01f33652b1ed6f344fe993,The impact of artificial intelligence in medicine on the future role of the physician,"The practice of medicine is changing with the development of new Artificial Intelligence (AI) methods of machine learning. Coupled with rapid improvements in computer processing, these AI-based systems are already improving the accuracy and efficiency of diagnosis and treatment across various specializations. The increasing focus of AI in radiology has led to some experts suggesting that someday AI may even replace radiologists. These suggestions raise the question of whether AI-based systems will eventually replace physicians in some specializations or will augment the role of physicians without actually replacing them. To assess the impact on physicians this research seeks to better understand this technology and how it is transforming medicine. To that end this paper researches the role of AI-based systems in performing medical work in specializations including radiology, pathology, ophthalmology, and cardiology. It concludes that AI-based systems will augment physicians and are unlikely to replace the traditional physician–patient relationship.",2019.0,A. Ahuja
6df2126301ab415aed034b0bcd9589b1897fe983,https://www.semanticscholar.org/paper/6df2126301ab415aed034b0bcd9589b1897fe983,Human Compatible: Artificial Intelligence and the Problem of Control,"""The most important book I have read in quite some time"" (Daniel Kahneman); ""A must-read"" (Max Tegmark); ""The book we've all been waiting for"" (Sam Harris) LONGLISTED FOR THE 2019 FINANCIAL TIMES AND MCKINSEY BUSINESS BOOK OF THE YEAR; A FINANCIAL TIMES BEST BOOK OF THE YEAR 2019 Humans dream of super-intelligent machines. But what happens if we actually succeed? Creating superior intelligence would be the biggest event in human history. Unfortunately, according to the world's pre-eminent AI expert, it could also be the last. In this groundbreaking book on the biggest question facing humanity, Stuart Russell explains why he has come to consider his own discipline an existential threat to our species, and lays out how we can change course before it's too late. There is no one better placed to assess the promise and perils of the dominant technology of the future than Russell, who has spent decades at the forefront of AI research. Through brilliant analogies and crisp, lucid prose, he explains how AI actually works, how it has an enormous capacity to improve our lives - but why we must ensure that we never lose control of machines more powerful than we are. Here Russell shows how we can avert the worst threats by reshaping the foundations of AI to guarantee that machines pursue our objectives, not theirs. Profound, urgent and visionary, Human Compatible is the one book everyone needs to read to understand a future that is coming sooner than we think.",2019.0,Stuart Russell
0980d299a05499639af63e530aa8b5e133022c8e,https://www.semanticscholar.org/paper/0980d299a05499639af63e530aa8b5e133022c8e,Artificial Intelligence and Acute Stroke Imaging,"SUMMARY: Artificial intelligence technology is a rapidly expanding field with many applications in acute stroke imaging, including ischemic and hemorrhage subtypes. Early identification of acute stroke is critical for initiating prompt intervention to reduce morbidity and mortality. Artificial intelligence can help with various aspects of the stroke treatment paradigm, including infarct or hemorrhage detection, segmentation, classification, large vessel occlusion detection, Alberta Stroke Program Early CT Score grading, and prognostication. In particular, emerging artificial intelligence techniques such as convolutional neural networks show promise in performing these imaging-based tasks efficiently and accurately. The purpose of this review is twofold: first, to describe AI methods and available public and commercial platforms in stroke imaging, and second, to summarize the literature of current artificial intelligence–driven applications for acute stroke triage, surveillance, and prediction.",2020.0,"J. Soun, D. Chow, M. Nagamine, R. Takhtawala, C. Filippi, Wengui Yu, P. Chang"
340712391e245e245a76cd74523c1d6443035b62,https://www.semanticscholar.org/paper/340712391e245e245a76cd74523c1d6443035b62,The unreasonable effectiveness of deep learning in artificial intelligence,"Deep learning networks have been trained to recognize speech, caption photographs, and translate text between languages at high levels of performance. Although applications of deep learning networks to real-world problems have become ubiquitous, our understanding of why they are so effective is lacking. These empirical results should not be possible according to sample complexity in statistics and nonconvex optimization theory. However, paradoxes in the training and effectiveness of deep learning networks are being investigated and insights are being found in the geometry of high-dimensional spaces. A mathematical theory of deep learning would illuminate how they function, allow us to assess the strengths and weaknesses of different network architectures, and lead to major improvements. Deep learning has provided natural ways for humans to communicate with digital devices and is foundational for building artificial general intelligence. Deep learning was inspired by the architecture of the cerebral cortex and insights into autonomy and general intelligence may be found in other brain regions that are essential for planning and survival, but major breakthroughs will be needed to achieve these goals.",2020.0,T. Sejnowski
c65a2b18be114d29b824ac74dbf30f79cc3a16e6,https://www.semanticscholar.org/paper/c65a2b18be114d29b824ac74dbf30f79cc3a16e6,Artificial Intelligence (AI) or Intelligence Augmentation (IA): What Is the Future?,"Artificial intelligence (AI) is a rapidly growing technological phenomenon that all industries wish to exploit to benefit from efficiency gains and cost reductions. At the macrolevel, AI appears to be capable of replacing humans by undertaking intelligent tasks that were once limited to the human mind. However, another school of thought suggests that instead of being a replacement for the human mind, AI can be used for intelligence augmentation (IA). Accordingly, our research seeks to address these different views, their implications, and potential risks in an age of increased artificial awareness. We show that the ultimate goal of humankind is to achieve IA through the exploitation of AI. Moreover, we articulate the urgent need for ethical frameworks that define how AI should be used to trigger the next level of IA.",2020.0,"Hossein Hassani, E. Silva, Stephane Unger, Maedeh TajMazinani, Stephen Mac Feely"
